Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
2535,135,2869,2026-06-26,1,23.08,Online
2536,106,2397,2026-03-16,3,1562.34,In-Store
2537,147,2524,2026-05-02,4,143.2,In-Store
2538,125,2913,2026-08-21,2,315.54,In-Store
2539,138,2173,2026-07-20,2,341.38,In-Store
2540,107,2337,2026-03-19,2,228.82,In-Store
2541,124,2107,2026-08-02,3,77.76,Online
2542,134,2949,2026-02-20,3,394.11,Online
2543,121,2948,2026-03-02,1,239.77,In-Store
2544,150,2316,2026-06-13,3,274.35,Online
2545,120,2226,2026-09-03,1,122.18,In-Store
2546,108,2825,2025-01-15,4,971.72,In-Store
2547,113,2476,2025-12-08,3,1401.99,In-Store
2548,106,2236,2026-03-29,3,1562.34,In-Store
2549,121,2386,2025-03-09,3,719.31,Online
2550,121,2108,2026-07-21,2,479.54,Online
2551,124,2217,2024-09-14,2,51.84,Online
2552,134,2470,2026-08-28,1,131.37,In-Store
2553,121,2797,2026-08-20,1,239.77,Online
2554,110,2957,2025-10-09,1,64.9,Online
2555,106,2948,2026-06-29,1,520.78,Online
2556,140,2180,2025-04-11,1,137.22,In-Store
2557,104,2516,2026-07-13,2,103.32,Online
2558,109,2007,2025-09-23,2,421.24,In-Store
2559,126,2520,2026-04-28,2,110.14,In-Store
2560,150,2936,2026-08-22,4,365.8,Online
2561,150,2061,2025-12-26,4,365.8,Online
2562,120,2530,2026-02-17,2,244.36,In-Store
2563,133,2485,2026-07-15,3,131.04,Online
2564,147,2532,2025-11-06,4,143.2,Online
2565,146,2795,2026-07-14,3,694.92,In-Store
2566,140,2494,2025-10-07,1,137.22,Online
2567,122,2809,2026-03-12,1,135.85,In-Store
2568,103,2934,2026-06-09,1,519.06,In-Store
2569,141,2800,2026-04-27,2,458.8,In-Store
2570,105,2641,2024-11-21,2,281.32,In-Store
2571,108,2636,2026-07-28,3,728.79,Online
2572,121,2072,2023-11-15,3,719.31,Online
2573,141,2036,2025-02-25,4,917.6,In-Store
2574,119,2734,2026-04-19,3,303.3,Online
2575,140,2852,2026-04-27,4,548.88,Online
2576,132,2577,2025-12-24,2,236.88,Online
2577,115,2961,2026-07-17,4,333.76,Online
2578,147,2901,2026-07-15,3,107.4,Online
2579,109,2146,2025-08-06,3,631.86,In-Store
2580,124,2986,2026-01-24,3,77.76,In-Store
2581,134,2948,2025-06-24,2,262.74,In-Store
2582,148,2704,2025-10-04,2,122.12,In-Store
2583,113,2836,2024-12-29,2,934.66,Online
2584,106,2619,2025-12-25,1,520.78,Online
2585,134,2734,2026-04-17,2,262.74,Online
2586,114,2264,2024-12-22,4,466.04,Online
2587,150,2026,2025-04-17,4,365.8,Online
2588,143,2511,2024-03-07,4,788.64,In-Store
2589,131,2786,2026-03-11,4,703.16,Online
2590,124,2262,2026-08-30,3,77.76,Online
2591,137,2133,2024-08-23,1,75.81,Online
2592,133,2139,2026-06-08,4,174.72,Online
2593,116,2901,2026-08-13,1,158.79,Online
2594,146,2054,2024-11-05,4,926.56,Online
2595,105,2638,2026-03-09,4,562.64,In-Store
2596,137,2199,2026-01-31,2,151.62,Online
2597,110,2320,2025-10-07,2,129.8,Online
2598,147,2883,2024-05-26,4,143.2,Online
2599,141,2649,2024-04-13,3,688.2,In-Store
2600,116,2543,2024-07-10,2,317.58,Online
2601,137,2647,2026-06-02,2,151.62,Online
2602,118,2546,2024-10-19,4,334.6,Online
2603,130,2483,2026-09-08,4,151.8,In-Store
2604,119,2161,2026-01-30,2,202.2,Online
2605,117,2562,2025-09-30,4,191.12,In-Store
2606,112,2712,2025-05-30,4,232.4,In-Store
2607,129,2826,2026-08-01,1,313.23,In-Store
2608,105,2562,2026-04-01,2,281.32,Online
2609,139,2327,2026-08-25,4,353.0,In-Store
2610,114,2911,2026-05-08,4,466.04,Online
2611,134,2136,2026-08-15,2,262.74,In-Store
2612,149,2146,2026-07-14,1,25.63,In-Store
2613,147,2793,2026-08-22,1,35.8,In-Store
2614,103,2190,2026-02-08,3,1557.18,In-Store
2615,134,2483,2026-06-08,4,525.48,Online
2616,148,2679,2026-06-19,3,183.18,In-Store
2617,141,2352,2025-02-14,4,917.6,Online
2618,113,2797,2026-05-08,1,467.33,Online
2619,125,2976,2024-08-24,1,157.77,In-Store
2620,121,2857,2025-08-07,1,239.77,Online
2621,114,2070,2024-10-06,1,116.51,Online
2622,111,2778,2026-09-05,3,173.19,Online
2623,131,2093,2024-09-22,3,527.37,In-Store
2624,113,2194,2026-01-17,1,467.33,In-Store
2625,106,2408,2026-01-28,2,1041.56,In-Store
2626,108,2492,2026-09-05,2,485.86,Online
2627,147,2050,2025-08-09,2,71.6,Online
2628,144,2208,2026-09-01,4,2905.52,Online
2629,104,2460,2025-06-30,1,51.66,In-Store
2630,106,2770,2026-04-28,1,520.78,Online
2631,109,2376,2024-11-26,2,421.24,Online
2632,129,2121,2025-03-07,2,626.46,Online
2633,149,2653,2026-06-08,4,102.52,In-Store
2634,148,2199,2026-08-26,2,122.12,Online
2635,128,2292,2025-10-16,4,967.68,Online
2636,143,2209,2025-08-14,2,394.32,Online
2637,120,2644,2025-11-14,1,122.18,In-Store
2638,112,2764,2025-05-27,1,58.1,Online
2639,136,2284,2026-06-15,4,914.76,In-Store
2640,101,2137,2026-03-08,3,309.06,In-Store
2641,125,2147,2026-09-08,2,315.54,Online
2642,145,2841,2024-10-19,3,466.53,Online
2643,148,2717,2026-03-31,1,61.06,In-Store
2644,139,2713,2025-08-03,3,264.75,In-Store
2645,102,2779,2026-06-27,1,238.42,In-Store
2646,110,2967,2025-02-02,3,194.7,In-Store
2647,136,2416,2025-01-09,3,686.07,In-Store
2648,149,2362,2025-03-07,2,51.26,In-Store
2649,105,2849,2024-11-03,2,281.32,Online
2650,104,2137,2026-08-03,4,206.64,Online
2651,131,2357,2024-06-22,2,351.58,In-Store
2652,111,2488,2024-12-13,1,57.73,Online
2653,128,2715,2025-08-30,4,967.68,In-Store
2654,109,2024,2024-11-28,2,421.24,Online
2655,107,2522,2026-08-29,3,343.23,Online
2656,144,2263,2024-08-09,1,726.38,In-Store
2657,103,2698,2026-08-10,2,1038.12,Online
2658,124,2125,2026-06-03,4,103.68,Online
2659,129,2556,2026-07-12,3,939.69,Online
2660,140,2894,2026-06-22,1,137.22,Online
2661,124,2436,2026-05-27,3,77.76,Online
2662,117,2846,2025-10-29,4,191.12,Online
2663,117,2135,2026-09-05,4,191.12,Online
2664,136,2003,2024-05-05,1,228.69,Online
2665,108,2796,2026-06-11,1,242.93,In-Store
2666,127,2029,2026-09-06,2,1528.44,Online
2667,149,2441,2025-01-22,1,25.63,Online
2668,103,2161,2026-06-05,1,519.06,In-Store
2669,143,2097,2026-07-25,3,591.48,Online
2670,102,2108,2026-03-23,1,238.42,Online
2671,106,2700,2025-07-19,2,1041.56,In-Store
2672,107,2044,2026-01-09,2,228.82,Online
2673,122,2454,2025-06-16,1,135.85,Online
2674,124,2810,2026-07-14,3,77.76,Online
2675,126,2297,2026-04-19,2,110.14,Online
2676,102,2700,2024-04-26,4,953.68,In-Store
2677,144,2343,2026-09-06,3,2179.14,Online
2678,139,2420,2026-02-18,3,264.75,Online
2679,136,2031,2024-11-09,1,228.69,Online
2680,150,2200,2026-04-04,2,182.9,In-Store
2681,117,2394,2026-04-02,4,191.12,Online
2682,106,2430,2026-05-29,3,1562.34,In-Store
2683,109,2068,2025-12-31,4,842.48,Online
2684,126,2033,2025-01-04,4,220.28,Online
2685,141,2101,2025-09-14,1,229.4,Online
2686,129,2794,2024-08-25,4,1252.92,Online
2687,103,2124,2026-07-15,1,519.06,Online
2688,150,2577,2025-06-30,1,91.45,In-Store
2689,141,2757,2026-08-15,3,688.2,In-Store
2690,143,2004,2026-03-02,1,197.16,Online
2691,117,2783,2025-07-09,1,47.78,In-Store
2692,132,2295,2026-06-27,4,473.76,In-Store
2693,141,2521,2025-12-28,2,458.8,Online
2694,129,2200,2026-01-11,1,313.23,Online
2695,148,2376,2026-03-03,3,183.18,Online
2696,107,2404,2025-12-23,2,228.82,In-Store
2697,132,2478,2025-08-02,4,473.76,In-Store
2698,112,2267,2026-07-28,3,174.3,Online
2699,143,2185,2026-06-20,3,591.48,In-Store
2700,140,2560,2026-05-04,4,548.88,Online
2701,111,2070,2025-05-01,4,230.92,In-Store
2702,104,2028,2026-04-30,4,206.64,In-Store
2703,106,2847,2025-08-10,4,2083.12,Online
2704,143,2842,2025-12-12,1,197.16,Online
2705,106,2096,2026-07-10,2,1041.56,Online
2706,133,2680,2026-09-08,4,174.72,In-Store
2707,129,2899,2026-09-03,1,313.23,In-Store
2708,119,2496,2026-07-25,1,101.1,Online
2709,117,2970,2025-04-15,3,143.34,In-Store
2710,129,2136,2026-01-03,3,939.69,In-Store
2711,137,2506,2026-01-09,4,303.24,In-Store
2712,135,2369,2025-01-16,2,46.16,Online
2713,135,2809,2025-04-01,1,23.08,Online
2714,143,2469,2026-04-11,1,197.16,In-Store
2715,137,2844,2026-05-03,1,75.81,Online
2716,149,2588,2024-11-02,1,25.63,In-Store
2717,144,2503,2026-06-29,3,2179.14,In-Store
2718,136,2592,2026-01-05,2,457.38,Online
2719,138,2722,2026-02-05,4,682.76,Online
2720,115,2267,2026-08-13,1,83.44,Online
2721,138,2906,2026-07-07,4,682.76,Online
2722,132,2349,2025-09-07,2,236.88,In-Store
2723,145,2481,2026-04-21,2,311.02,Online
2724,107,2720,2025-11-22,4,457.64,In-Store
2725,112,2796,2026-02-12,3,174.3,Online
2726,145,2886,2025-07-30,3,466.53,In-Store
2727,116,2370,2026-02-12,3,476.37,In-Store
2728,129,2422,2026-08-07,3,939.69,In-Store
2729,110,2068,2025-09-04,3,194.7,Online
2730,123,2380,2026-02-17,2,308.44,Online
2731,109,2275,2026-07-25,1,210.62,In-Store
2732,150,2966,2026-07-14,2,182.9,Online
2733,145,2525,2025-08-27,2,311.02,In-Store
2734,109,2043,2026-06-10,3,631.86,Online
2735,129,2473,2026-01-23,1,313.23,Online
2736,105,2024,2026-08-10,1,140.66,Online
2737,138,2076,2024-06-06,2,341.38,Online
2738,114,2652,2026-01-31,4,466.04,Online
2739,147,2233,2026-06-04,4,143.2,Online
2740,103,2335,2026-06-09,3,1557.18,Online
2741,126,2547,2025-11-11,3,165.21,Online
2742,118,2910,2026-05-09,3,250.95,Online
2743,140,2142,2026-01-10,1,137.22,Online
2744,113,2314,2026-06-01,3,1401.99,Online
2745,127,2030,2025-09-13,4,3056.88,Online
2746,131,2464,2026-08-03,1,175.79,In-Store
2747,139,2127,2026-06-03,1,88.25,In-Store
2748,126,2531,2023-10-19,4,220.28,In-Store
2749,106,2142,2026-03-27,4,2083.12,Online
2750,115,2406,2025-05-05,3,250.32,In-Store
2751,141,2186,2026-04-13,4,917.6,Online
2752,140,2537,2026-07-27,2,274.44,In-Store
2753,136,2387,2026-07-02,4,914.76,Online
2754,137,2933,2026-07-18,3,227.43,Online
2755,117,2322,2026-09-07,3,143.34,Online
2756,109,2111,2025-12-19,2,421.24,Online
2757,131,2847,2026-07-21,3,527.37,In-Store
2758,145,2692,2026-04-21,1,155.51,Online
2759,106,2115,2025-06-01,4,2083.12,Online
2760,135,2228,2026-06-20,4,92.32,In-Store
2761,127,2413,2025-10-06,2,1528.44,Online
2762,121,2507,2026-04-12,3,719.31,In-Store
2763,101,2058,2026-06-13,1,103.02,Online
2764,109,2585,2026-08-11,3,631.86,In-Store
2765,112,2971,2025-08-27,1,58.1,Online
2766,144,2920,2025-05-05,3,2179.14,In-Store
2767,132,2606,2026-04-04,4,473.76,Online
2768,117,2322,2026-08-18,2,95.56,Online
2769,121,2819,2026-04-17,4,959.08,Online
2770,122,2483,2026-05-27,1,135.85,In-Store
2771,150,2443,2025-08-08,3,274.35,In-Store
2772,139,2194,2025-10-01,1,88.25,Online
2773,124,2129,2026-08-10,3,77.76,Online
2774,109,2878,2026-07-19,2,421.24,Online
2775,104,2331,2024-10-02,1,51.66,Online
2776,139,2625,2025-12-04,3,264.75,In-Store
2777,145,2925,2025-04-04,4,622.04,In-Store
2778,112,2858,2026-07-20,2,116.2,Online
2779,129,2184,2026-06-11,4,1252.92,Online
2780,120,2690,2026-07-07,4,488.72,In-Store
2781,105,2763,2026-07-24,4,562.64,Online
2782,118,2104,2026-07-03,1,83.65,Online
2783,133,2366,2026-08-31,3,131.04,In-Store
2784,104,2796,2026-02-02,1,51.66,In-Store
2785,138,2016,2025-05-26,4,682.76,Online
2786,109,2707,2025-11-02,2,421.24,Online
2787,123,2174,2026-09-03,4,616.88,Online
2788,129,2933,2026-07-04,2,626.46,Online
2789,141,2792,2025-12-17,4,917.6,Online
2790,111,2144,2024-07-23,1,57.73,In-Store
2791,148,2521,2025-04-02,4,244.24,Online
2792,145,2229,2026-07-31,4,622.04,In-Store
2793,123,2049,2026-08-04,2,308.44,Online
2794,112,2984,2026-07-29,3,174.3,In-Store
2795,145,2124,2026-08-23,2,311.02,In-Store
2796,124,2318,2025-10-15,3,77.76,Online
2797,117,2033,2025-06-20,3,143.34,Online
2798,122,2284,2026-01-01,2,271.7,In-Store
2799,108,2848,2025-04-18,2,485.86,In-Store
2800,119,2152,2026-04-25,4,404.4,In-Store
2801,129,2729,2026-04-24,4,1252.92,Online
2802,143,2764,2025-03-08,3,591.48,In-Store
2803,113,2483,2025-10-28,4,1869.32,In-Store
2804,123,2818,2026-04-22,1,154.22,In-Store
2805,105,2065,2026-06-04,4,562.64,In-Store
2806,122,2827,2025-10-07,2,271.7,Online
2807,121,2380,2026-03-25,2,479.54,Online
2808,122,2616,2025-09-05,2,271.7,Online
2809,133,2012,2025-07-31,1,43.68,Online
2810,119,2432,2025-11-30,1,101.1,Online
2811,118,2338,2025-02-16,3,250.95,Online
2812,117,2916,2026-03-31,3,143.34,Online
2813,135,2054,2025-01-02,3,69.24,Online
2814,114,2470,2026-07-30,4,466.04,In-Store
2815,144,2107,2026-09-03,3,2179.14,In-Store
2816,110,2636,2026-01-29,4,259.6,In-Store
2817,135,2505,2025-11-18,4,92.32,In-Store
2818,138,2559,2025-02-15,2,341.38,In-Store
2819,131,2065,2024-12-06,2,351.58,Online
2820,144,2106,2026-05-14,2,1452.76,Online
2821,106,2371,2025-05-24,4,2083.12,Online
2822,114,2177,2025-12-13,2,233.02,In-Store
2823,116,2442,2026-06-09,2,317.58,In-Store
2824,108,2792,2025-12-10,4,971.72,Online
2825,137,2384,2026-04-25,2,151.62,In-Store
2826,104,2509,2026-05-03,2,103.32,In-Store
2827,108,2143,2026-07-09,1,242.93,In-Store
2828,102,2230,2024-07-17,1,238.42,In-Store
2829,125,2380,2026-07-08,1,157.77,Online
2830,141,2910,2026-07-24,4,917.6,Online
2831,119,2122,2025-06-07,2,202.2,Online
2832,119,2378,2024-04-05,1,101.1,In-Store
2833,121,2900,2025-07-10,2,479.54,Online
2834,104,2581,2026-07-12,4,206.64,Online
2835,142,2413,2026-08-11,2,485.7,In-Store
2836,138,2311,2026-02-24,3,512.07,Online
2837,147,2038,2025-07-10,1,35.8,Online
2838,112,2835,2026-08-31,1,58.1,Online
2839,122,2814,2026-08-23,4,543.4,Online
2840,102,2833,2026-04-23,1,238.42,Online
2841,128,2427,2026-05-08,3,725.76,Online
2842,124,2076,2025-12-31,3,77.76,Online
2843,119,2705,2026-05-28,1,101.1,Online
2844,126,2532,2025-03-06,3,165.21,In-Store
2845,140,2463,2026-07-19,1,137.22,Online
2846,128,2772,2026-09-07,4,967.68,In-Store
2847,125,2204,2025-08-24,4,631.08,In-Store
2848,101,2381,2025-03-25,2,206.04,In-Store
2849,134,2428,2026-03-16,1,131.37,Online
2850,143,2521,2026-07-10,4,788.64,In-Store
2851,124,2075,2025-05-02,4,103.68,In-Store
2852,137,2359,2024-12-13,4,303.24,Online
2853,116,2026,2026-06-30,2,317.58,Online
2854,128,2943,2024-12-11,3,725.76,Online
2855,134,2850,2026-07-23,2,262.74,Online
2856,136,2015,2024-03-24,1,228.69,In-Store
2857,105,2364,2025-01-23,4,562.64,Online
2858,108,2331,2024-10-27,4,971.72,Online
2859,143,2449,2025-06-28,2,394.32,Online
2860,105,2294,2025-09-01,1,140.66,In-Store
2861,136,2664,2026-07-24,2,457.38,Online
2862,138,2092,2026-08-06,4,682.76,In-Store
2863,111,2429,2024-09-20,2,115.46,In-Store
2864,133,2943,2025-07-06,1,43.68,Online
2865,147,2054,2025-04-23,3,107.4,Online
2866,136,2916,2025-07-13,3,686.07,Online
2867,121,2367,2025-11-26,4,959.08,In-Store
2868,137,2126,2026-08-04,2,151.62,In-Store
2869,132,2847,2025-12-21,1,118.44,In-Store
2870,105,2019,2025-12-23,4,562.64,In-Store
2871,127,2925,2026-03-11,3,2292.66,Online
2872,109,2451,2026-05-28,3,631.86,Online
2873,111,2993,2026-02-25,3,173.19,Online
2874,132,2005,2026-01-26,2,236.88,In-Store
2875,129,2685,2026-08-16,2,626.46,Online
2876,105,2134,2025-09-23,4,562.64,In-Store
2877,101,2924,2025-10-13,4,412.08,Online
2878,136,2062,2026-03-19,1,228.69,Online
2879,101,2118,2025-10-30,2,206.04,Online
2880,143,2887,2024-06-30,1,197.16,Online
2881,148,2187,2024-04-09,1,61.06,Online
2882,104,2228,2026-01-12,2,103.32,In-Store
2883,105,2045,2026-09-07,4,562.64,In-Store
2884,101,2310,2024-03-09,4,412.08,Online
2885,142,2907,2026-06-19,1,242.85,In-Store
2886,136,2566,2026-05-28,3,686.07,Online
2887,110,2228,2026-08-10,4,259.6,Online
2888,127,2585,2026-07-31,3,2292.66,In-Store
2889,131,2587,2024-10-18,1,175.79,Online
2890,140,2836,2024-11-20,2,274.44,Online
2891,135,2204,2026-02-14,1,23.08,In-Store
2892,103,2904,2024-02-17,3,1557.18,Online
2893,150,2046,2025-01-25,4,365.8,In-Store
2894,130,2681,2024-06-16,3,113.85,In-Store
2895,147,2970,2026-05-14,3,107.4,Online
2896,122,2258,2026-05-21,2,271.7,Online
2897,118,2522,2026-04-13,4,334.6,Online
2898,113,2742,2026-04-30,2,934.66,Online
2899,133,2892,2026-02-24,2,87.36,In-Store
2900,121,2300,2025-12-17,2,479.54,Online
2901,120,2921,2026-07-09,4,488.72,In-Store
2902,122,2531,2025-08-21,1,135.85,Online
2903,146,2813,2026-03-28,1,231.64,Online
2904,123,2355,2025-08-07,1,154.22,Online
2905,114,2958,2025-09-29,2,233.02,Online
2906,150,2585,2026-08-15,3,274.35,Online
2907,145,2044,2026-07-09,3,466.53,Online
2908,115,2658,2024-04-20,1,83.44,Online
2909,150,2997,2026-07-05,4,365.8,Online
2910,102,2593,2025-12-06,2,476.84,Online
2911,144,2803,2026-02-14,4,2905.52,Online
2912,111,2683,2026-08-15,1,57.73,Online
2913,115,2714,2025-08-27,3,250.32,Online
2914,144,2694,2025-05-25,2,1452.76,Online
2915,109,2894,2026-08-07,2,421.24,Online
2916,104,2904,2025-09-26,1,51.66,In-Store
2917,106,2864,2025-11-05,3,1562.34,Online
2918,123,2332,2026-08-19,3,462.66,Online
2919,103,2627,2025-12-17,4,2076.24,Online
2920,107,2045,2026-09-09,4,457.64,In-Store
2921,139,2847,2026-02-09,1,88.25,Online
2922,144,2704,2026-06-09,3,2179.14,Online
2923,149,2913,2026-09-01,1,25.63,Online
2924,119,2009,2025-04-25,2,202.2,Online
2925,114,2772,2026-09-06,1,116.51,Online
2926,103,2277,2024-04-11,2,1038.12,Online
2927,145,2047,2026-08-22,3,466.53,Online
2928,141,2073,2025-07-20,1,229.4,In-Store
2929,140,2990,2025-07-08,2,274.44,In-Store
2930,149,2354,2026-07-16,2,51.26,Online
2931,110,2682,2025-01-03,1,64.9,Online
2932,104,2381,2024-01-14,4,206.64,Online
2933,101,2561,2025-09-23,1,103.02,Online
2934,136,2563,2026-09-04,1,228.69,Online
2935,131,2537,2026-04-16,3,527.37,Online
2936,131,2777,2025-10-13,3,527.37,In-Store
2937,143,2714,2025-03-24,2,394.32,In-Store
2938,138,2850,2026-02-07,3,512.07,In-Store
2939,132,2023,2026-06-03,4,473.76,Online
2940,111,2758,2026-09-04,3,173.19,Online
2941,141,2008,2026-04-15,3,688.2,Online
2942,125,2075,2025-11-04,3,473.31,Online
2943,112,2128,2025-06-08,3,174.3,Online
2944,112,2451,2026-06-08,1,58.1,In-Store
2945,145,2653,2026-07-23,2,311.02,In-Store
2946,122,2789,2025-09-29,1,135.85,Online
2947,103,2016,2026-04-12,1,519.06,Online
2948,123,2840,2025-05-15,2,308.44,Online
2949,136,2630,2025-11-29,4,914.76,In-Store
2950,110,2255,2026-05-22,1,64.9,Online
2951,115,2378,2025-03-30,2,166.88,In-Store
2952,144,2928,2025-05-16,3,2179.14,Online
2953,136,2330,2026-07-12,4,914.76,Online
2954,106,2860,2024-10-19,2,1041.56,In-Store
2955,120,2733,2026-04-08,2,244.36,Online
2956,116,2048,2026-09-07,4,635.16,In-Store
2957,130,2796,2025-05-25,3,113.85,Online
2958,117,2513,2024-05-14,4,191.12,Online
2959,139,2890,2026-08-19,2,176.5,Online
2960,106,2908,2024-05-30,3,1562.34,In-Store
2961,101,2226,2026-09-08,2,206.04,In-Store
2962,107,2425,2026-03-15,2,228.82,Online
2963,108,2347,2026-03-15,4,971.72,Online
2964,107,2683,2026-08-28,4,457.64,Online
2965,114,2772,2026-09-09,3,349.53,Online
2966,147,2541,2024-08-17,3,107.4,In-Store
2967,131,2747,2026-01-15,2,351.58,Online
2968,103,2375,2025-10-07,1,519.06,Online
2969,135,2916,2026-07-31,2,46.16,Online
2970,139,2538,2025-01-18,2,176.5,In-Store
2971,112,2909,2026-06-09,3,174.3,Online
2972,104,2958,2025-12-16,1,51.66,In-Store
2973,149,2135,2026-08-25,4,102.52,In-Store
2974,136,2002,2026-06-19,2,457.38,In-Store
2975,141,2293,2026-07-14,2,458.8,In-Store
2976,104,2654,2024-08-11,3,154.98,Online
2977,118,2277,2025-04-15,2,167.3,In-Store
2978,148,2924,2026-03-17,1,61.06,Online
2979,137,2413,2026-01-28,2,151.62,Online
2980,148,2664,2026-07-06,1,61.06,In-Store
2981,104,2039,2025-10-27,3,154.98,In-Store
2982,109,2221,2025-06-30,4,842.48,Online
2983,109,2354,2026-08-29,1,210.62,In-Store
2984,103,2367,2026-02-10,2,1038.12,In-Store
2985,104,2095,2025-10-22,4,206.64,Online
2986,144,2387,2026-01-25,1,726.38,Online
2987,129,2712,2025-09-24,4,1252.92,Online
2988,107,2351,2026-07-12,2,228.82,In-Store
2989,142,2767,2025-12-27,2,485.7,In-Store
2990,144,2091,2026-08-16,1,726.38,Online
2991,103,2296,2026-05-12,2,1038.12,In-Store
2992,114,2747,2025-08-05,1,116.51,Online
2993,148,2265,2026-06-27,3,183.18,Online
2994,111,2611,2026-04-02,2,115.46,In-Store
2995,108,2082,2026-03-13,4,971.72,Online
2996,124,2014,2025-07-11,4,103.68,In-Store
2997,126,2886,2025-07-26,4,220.28,Online
2998,110,2377,2025-12-11,1,64.9,In-Store
2999,124,2504,2026-08-25,3,77.76,Online
3000,150,2300,2026-02-11,3,274.35,Online
3001,128,2648,2026-05-16,4,967.68,In-Store
3002,150,2681,2025-12-17,2,182.9,In-Store
3003,101,2559,2024-11-24,3,309.06,In-Store
3004,113,2371,2025-12-24,2,934.66,In-Store
3005,108,2379,2025-03-25,1,242.93,Online
3006,114,2967,2025-06-22,4,466.04,In-Store
3007,122,2919,2026-08-16,3,407.55,Online
3008,144,2664,2025-01-13,1,726.38,In-Store
3009,144,2731,2026-08-24,1,726.38,In-Store
3010,141,2933,2026-06-18,2,458.8,Online
3011,106,2908,2026-01-31,4,2083.12,Online
3012,122,2222,2026-03-22,2,271.7,In-Store
3013,130,2716,2026-05-06,2,75.9,Online
3014,135,2658,2025-10-10,2,46.16,In-Store
3015,103,2245,2024-12-04,2,1038.12,Online
3016,143,2080,2026-04-09,4,788.64,Online
3017,118,2030,2026-02-16,3,250.95,Online
3018,145,2777,2026-03-14,3,466.53,Online
3019,126,2326,2026-08-02,3,165.21,Online
3020,116,2945,2026-01-18,4,635.16,Online
3021,126,2556,2026-01-04,4,220.28,In-Store
3022,105,2776,2026-08-18,4,562.64,In-Store
3023,106,2907,2024-06-29,2,1041.56,Online
3024,135,2284,2025-05-18,1,23.08,In-Store
3025,120,2327,2026-07-07,1,122.18,Online
3026,139,2187,2025-03-01,2,176.5,Online
3027,137,2786,2026-03-22,4,303.24,Online
3028,112,2298,2025-10-28,1,58.1,In-Store
3029,118,2014,2026-09-01,2,167.3,In-Store
3030,138,2364,2026-09-07,1,170.69,Online
3031,119,2184,2024-08-25,1,101.1,Online
3032,113,2644,2025-08-22,2,934.66,In-Store
3033,108,2941,2026-07-28,3,728.79,Online
3034,146,2887,2025-01-30,1,231.64,Online
3035,143,2559,2024-07-20,4,788.64,In-Store
3036,102,2105,2026-08-12,1,238.42,In-Store
3037,132,2638,2026-02-10,3,355.32,In-Store
3038,106,2139,2026-06-12,3,1562.34,In-Store
3039,118,2439,2026-08-19,3,250.95,In-Store
3040,143,2210,2026-06-14,3,591.48,In-Store
3041,130,2427,2026-07-06,3,113.85,Online
3042,104,2846,2026-07-14,1,51.66,Online
3043,142,2196,2026-02-18,1,242.85,In-Store
3044,148,2404,2025-11-11,2,122.12,In-Store
3045,129,2907,2025-06-08,2,626.46,In-Store
3046,121,2423,2026-09-08,4,959.08,In-Store
3047,108,2197,2025-02-16,3,728.79,Online
3048,149,2638,2026-01-02,3,76.89,In-Store
3049,102,2810,2026-05-18,3,715.26,Online
3050,103,2642,2026-05-31,1,519.06,Online
3051,144,2921,2026-04-25,2,1452.76,In-Store
3052,121,2069,2026-06-28,4,959.08,In-Store
3053,139,2120,2024-03-19,3,264.75,In-Store
3054,108,2966,2026-04-05,2,485.86,Online
3055,145,2521,2026-05-15,1,155.51,Online
3056,113,2995,2024-01-12,1,467.33,In-Store
3057,123,2372,2026-06-29,2,308.44,In-Store
3058,147,2774,2024-11-15,1,35.8,In-Store
3059,147,2637,2025-07-06,4,143.2,In-Store
3060,140,2337,2026-03-23,3,411.66,In-Store
3061,111,2909,2025-07-04,2,115.46,Online
3062,113,2228,2026-07-10,2,934.66,Online
3063,145,2286,2026-06-17,2,311.02,Online
3064,128,2226,2026-09-03,4,967.68,Online
3065,131,2501,2024-07-12,4,703.16,Online
3066,130,2908,2025-08-20,1,37.95,In-Store
3067,132,2189,2026-09-07,1,118.44,In-Store
3068,113,2804,2026-09-05,4,1869.32,Online
3069,108,2099,2025-09-26,2,485.86,Online
3070,136,2101,2026-08-02,2,457.38,In-Store
3071,112,2671,2026-09-09,1,58.1,Online
3072,146,2658,2026-03-03,3,694.92,In-Store
3073,131,2863,2025-11-06,2,351.58,Online
3074,109,2436,2026-04-13,2,421.24,In-Store
3075,145,2978,2026-02-27,2,311.02,In-Store
3076,146,2950,2026-06-24,1,231.64,Online
3077,117,2754,2026-05-12,2,95.56,Online
3078,146,2550,2026-07-23,2,463.28,In-Store
3079,126,2731,2026-08-08,1,55.07,Online
3080,114,2185,2025-12-20,3,349.53,Online
3081,141,2902,2025-02-26,4,917.6,In-Store
3082,135,2070,2024-06-29,1,23.08,Online
3083,132,2389,2026-07-19,3,355.32,Online
3084,132,2828,2024-05-16,3,355.32,In-Store
3085,150,2859,2025-03-21,1,91.45,In-Store
3086,143,2318,2025-02-11,1,197.16,In-Store
3087,126,2774,2024-11-13,1,55.07,In-Store
3088,126,2783,2026-05-23,2,110.14,In-Store
3089,143,2828,2025-09-06,3,591.48,Online
3090,118,2068,2026-09-08,4,334.6,Online
3091,137,2357,2024-09-22,1,75.81,In-Store
3092,105,2938,2025-12-07,3,421.98,Online
3093,105,2421,2025-04-14,1,140.66,In-Store
3094,122,2765,2025-12-27,3,407.55,Online
