Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Campaign_ID
6489,160,2420,2025-11-23,3,74.86,Social,220
6490,142,2420,2023-08-01,2,298.93,Online,30
6491,131,2420,2024-09-08,3,76.52,In-Store,125
6492,143,2420,2024-11-21,2,18.47,Online,55
6493,128,2420,2024-10-28,4,69.61,Online,53
6494,175,2420,2025-08-17,1,285.32,Online,69
6495,182,2420,2023-11-26,5,73.37,In-Store,110
6496,121,2420,2024-02-06,3,126.42,In-Store,114
6497,177,2420,2025-06-20,2,296.45,Online,66
6498,140,2420,2024-04-01,1,139.7,Online,43
6499,133,2421,2024-09-02,3,129.42,TV,342
6500,184,2421,2023-07-28,4,120.25,Email,251
6501,160,2421,2023-09-17,1,74.86,In-Store,107
6502,159,2421,2023-01-15,1,21.52,Social,171
6503,141,2421,2023-07-05,2,75.02,Online,29
6504,155,2421,2022-08-05,2,71.21,Online,10
6505,187,2421,2023-06-23,4,95.73,Online,28
6506,152,2421,2023-07-14,2,72.34,Online,30
6507,178,2421,2023-01-19,4,58.92,In-Store,97
6508,146,2422,2025-09-04,5,28.76,Social,216
6509,163,2422,2025-07-23,2,115.65,Online,68
6510,183,2422,2025-06-06,1,127.82,In-Store,140
6511,120,2422,2025-10-13,5,186.86,In-Store,145
6512,113,2422,2025-08-19,5,122.3,Online,69
6513,129,2422,2024-11-18,3,269.37,In-Store,128
6514,135,2422,2024-10-20,2,62.14,Online,53
6515,160,2422,2025-09-07,5,74.86,Social,217
6516,161,2422,2025-09-07,2,233.25,Online,69
6517,169,2423,2025-03-28,5,105.46,Online,60
6518,118,2423,2025-10-01,3,128.58,In-Store,145
6519,116,2423,2025-04-27,2,161.44,Online,63
6520,140,2423,2025-04-13,1,139.7,Online,63
6521,137,2423,2024-11-16,5,90.95,In-Store,128
6522,181,2423,2025-07-10,3,231.25,In-Store,142
6523,200,2423,2023-11-06,3,213.63,Social,186
6524,140,2423,2023-10-31,1,139.7,Online,34
6525,199,2423,2025-05-09,2,105.38,In-Store,138
6526,182,2423,2022-11-08,3,73.37,Online,16
6527,158,2423,2023-05-25,4,132.56,Social,178
6528,118,2423,2025-04-12,4,128.58,Online,61
6529,120,2423,2023-07-19,5,186.86,In-Store,105
6530,151,2423,2024-12-25,5,170.44,Online,56
6531,140,2423,2025-08-10,5,139.7,In-Store,143
6532,190,2423,2024-09-07,5,121.42,TV,342
6533,155,2423,2024-02-19,3,71.21,Online,40
6534,194,2423,2023-05-06,4,70.1,Online,25
6535,175,2423,2025-10-29,5,285.32,Online,73
6536,155,2424,2025-01-20,2,71.21,TV,350
6537,106,2424,2024-11-18,1,41.44,TV,346
6538,153,2424,2024-11-18,3,44.91,Online,55
6539,130,2425,2023-04-14,3,117.61,Online,24
6540,136,2425,2023-09-18,2,134.23,In-Store,107
6541,169,2425,2022-12-18,1,105.46,Social,169
6542,155,2425,2023-09-21,2,71.21,Online,33
6543,188,2425,2024-01-29,2,12.93,Online,39
6544,189,2425,2023-05-04,3,47.31,In-Store,101
6545,138,2425,2022-12-13,1,115.15,Online,17
6546,164,2425,2022-11-16,1,91.03,In-Store,93
6547,153,2425,2023-01-22,1,44.91,Online,19
6548,178,2425,2023-02-04,3,58.92,Online,21
6549,170,2426,2023-07-15,2,124.94,Online,30
6550,107,2426,2023-10-11,3,110.76,Online,33
6551,152,2426,2024-09-04,2,72.34,Email,272
6552,113,2426,2024-10-03,4,122.3,In-Store,126
6553,111,2426,2024-01-03,3,78.12,Online,37
6554,180,2426,2023-09-08,3,97.9,In-Store,106
6555,152,2426,2023-06-22,1,72.34,In-Store,103
6556,192,2426,2024-01-23,2,22.56,Online,39
6557,173,2426,2024-04-07,2,100.75,Email,263
6558,176,2426,2023-06-22,4,98.45,Online,29
6559,190,2426,2024-09-22,2,121.42,Online,51
6560,194,2426,2023-10-08,3,70.1,In-Store,107
6561,120,2427,2024-07-22,4,186.86,Online,48
6562,185,2427,2025-11-21,2,143.79,Online,75
6563,133,2427,2024-08-01,4,129.42,Online,49
6564,139,2427,2025-01-16,5,162.16,Online,58
6565,184,2427,2024-04-26,3,120.25,Online,43
6566,159,2427,2025-03-10,1,21.52,Email,282
6567,161,2427,2024-08-22,4,233.25,Online,49
6568,133,2427,2024-12-05,4,129.42,TV,346
6569,182,2427,2024-12-19,3,73.37,In-Store,130
6570,191,2427,2025-07-17,1,196.98,In-Store,142
6571,119,2427,2024-07-11,2,193.28,Email,269
6572,165,2427,2025-11-24,2,213.33,Online,74
6573,103,2427,2024-04-06,3,74.85,Online,43
6574,158,2427,2025-05-11,2,132.56,Online,64
6575,107,2427,2024-08-23,5,110.76,In-Store,125
6576,197,2427,2025-12-30,4,270.16,Online,77
6577,198,2427,2025-05-26,3,167.93,Online,65
6578,134,2427,2024-03-27,3,113.57,Online,42
6579,115,2427,2025-03-06,1,114.62,Online,60
6580,185,2427,2025-05-14,3,143.79,Online,65
6581,160,2427,2025-08-16,5,74.86,In-Store,143
6582,160,2427,2025-02-05,2,74.86,Online,59
6583,156,2427,2024-08-10,2,13.54,In-Store,124
6584,123,2428,2024-01-31,2,28.54,In-Store,113
6585,153,2428,2023-10-08,2,44.91,Online,33
6586,190,2428,2024-02-23,3,121.42,Online,41
6587,125,2428,2023-09-26,3,25.35,Social,184
6588,170,2428,2023-08-29,2,124.94,In-Store,106
6589,154,2429,2023-05-13,2,39.53,Email,246
6590,108,2429,2023-07-07,4,127.37,Social,179
6591,184,2429,2022-10-30,1,120.25,Online,16
6592,186,2429,2022-10-31,2,29.78,Online,15
6593,159,2429,2024-02-25,4,21.52,Online,40
6594,194,2429,2025-01-03,3,70.1,In-Store,132
6595,170,2429,2022-11-29,4,124.94,Online,17
6596,104,2429,2023-05-01,1,50.25,Online,24
6597,163,2429,2022-08-28,4,115.65,Online,12
6598,108,2429,2023-08-02,1,127.37,TV,323
6599,169,2429,2023-08-02,1,105.46,Online,30
6600,112,2429,2023-01-09,1,58.11,Online,19
6601,126,2429,2023-11-26,2,62.9,Online,36
6602,149,2430,2025-07-22,4,64.92,Social,214
6603,128,2430,2024-08-05,1,69.61,In-Store,123
6604,106,2430,2024-10-25,2,41.44,In-Store,128
6605,157,2430,2024-06-23,2,140.43,In-Store,121
6606,122,2430,2025-05-01,5,224.2,Online,63
6607,183,2430,2024-04-12,2,127.82,Online,43
6608,120,2430,2024-07-06,4,186.86,Online,47
6609,148,2430,2024-06-05,2,47.75,Social,195
6610,140,2430,2025-09-15,4,139.7,Online,70
6611,183,2430,2025-01-21,1,127.82,Online,58
6612,161,2430,2025-11-04,5,233.25,Online,73
6613,110,2430,2025-07-09,5,138.19,Email,288
6614,107,2430,2024-06-12,2,110.76,Online,46
6615,107,2430,2025-09-22,1,110.76,TV,361
6616,178,2430,2024-09-28,5,58.92,In-Store,125
6617,110,2430,2025-02-02,4,138.19,Online,59
6618,139,2430,2025-11-24,3,162.16,Online,74
6619,138,2430,2024-04-23,4,115.15,Social,194
6620,174,2430,2024-04-29,3,89.89,Online,43
6621,194,2430,2024-12-29,3,70.1,Online,56
6622,110,2430,2025-07-26,5,138.19,Online,68
6623,147,2430,2024-12-22,5,193.11,Email,279
6624,168,2430,2025-01-02,1,151.07,Social,206
6625,124,2430,2025-12-21,3,174.26,Online,76
6626,171,2431,2024-01-02,1,117.28,TV,331
6627,133,2431,2022-10-14,1,129.42,Online,14
6628,173,2431,2022-06-14,4,100.75,TV,305
6629,135,2431,2023-07-15,2,62.14,Online,29
6630,143,2431,2023-03-08,2,18.47,Online,22
6631,137,2431,2024-01-20,1,90.95,In-Store,114
6632,153,2432,2024-04-08,1,44.91,In-Store,118
6633,173,2432,2025-12-23,1,100.75,Online,77
6634,110,2432,2023-11-11,4,138.19,Online,35
6635,186,2432,2025-04-21,1,29.78,Online,63
6636,165,2432,2025-11-25,5,213.33,Online,74
6637,133,2432,2024-06-03,4,129.42,Online,46
6638,137,2432,2025-03-07,5,90.95,Social,209
6639,113,2432,2025-08-22,4,122.3,In-Store,143
6640,101,2432,2024-05-23,2,116.4,In-Store,120
6641,113,2432,2024-08-04,3,122.3,Online,49
6642,130,2432,2024-11-26,3,117.61,Online,55
6643,148,2432,2024-12-22,1,47.75,In-Store,131
6644,141,2433,2023-06-08,3,75.02,In-Store,102
6645,153,2433,2023-10-04,2,44.91,In-Store,107
6646,169,2433,2023-07-22,3,105.46,Online,30
6647,153,2433,2023-10-12,3,44.91,Online,34
6648,164,2433,2023-08-20,1,91.03,In-Store,106
6649,113,2433,2023-04-12,3,122.3,In-Store,100
6650,183,2433,2023-10-06,2,127.82,Social,184
6651,149,2434,2023-03-09,1,64.92,Online,22
6652,152,2435,2022-10-06,1,72.34,Online,13
6653,117,2435,2023-10-14,2,214.01,Online,33
6654,144,2435,2025-04-04,4,22.73,In-Store,137
6655,139,2435,2024-09-21,3,162.16,Online,51
6656,165,2435,2025-12-09,1,213.33,Online,76
6657,191,2435,2025-05-20,1,196.98,In-Store,139
6658,196,2435,2022-06-21,4,162.21,In-Store,87
6659,175,2435,2024-03-19,2,285.32,Online,42
6660,183,2435,2022-06-15,3,127.82,In-Store,86
6661,175,2435,2023-02-06,2,285.32,In-Store,97
6662,175,2435,2025-08-25,1,285.32,Online,69
6663,117,2435,2025-12-19,4,214.01,Online,77
6664,106,2435,2025-09-07,4,41.44,Online,70
6665,180,2435,2024-10-07,3,97.9,In-Store,126
6666,161,2435,2025-07-18,5,233.25,Social,215
6667,170,2435,2024-09-18,3,124.94,Social,201
6668,161,2435,2023-02-14,4,233.25,In-Store,98
6669,115,2435,2025-12-31,3,114.62,In-Store,149
6670,128,2436,2023-09-14,3,69.61,Online,32
6671,153,2436,2024-11-17,3,44.91,Online,55
6672,174,2436,2024-06-01,2,89.89,Online,46
6673,113,2436,2022-12-03,1,122.3,Email,239
6674,160,2436,2023-06-13,3,74.86,Online,27
6675,160,2436,2024-01-09,2,74.86,Online,38
6676,192,2436,2024-10-13,2,22.56,Social,202
6677,112,2436,2024-04-26,4,58.11,In-Store,119
6678,155,2436,2024-02-28,4,71.21,In-Store,114
6679,170,2436,2023-05-15,4,124.94,Online,25
6680,114,2436,2024-09-30,1,120.5,In-Store,126
6681,111,2436,2023-11-28,4,78.12,In-Store,110
6682,160,2436,2023-07-09,1,74.86,Social,180
6683,136,2437,2025-01-25,4,134.23,Online,59
6684,119,2437,2025-07-09,3,193.28,Online,67
6685,151,2437,2025-05-27,5,170.44,Online,65
6686,197,2437,2024-06-12,5,270.16,Online,47
6687,181,2437,2023-11-03,3,231.25,Online,35
6688,116,2437,2024-02-27,1,161.44,In-Store,114
6689,124,2437,2024-12-02,3,174.26,Online,55
6690,123,2437,2025-05-29,4,28.54,Online,65
6691,169,2437,2024-05-26,2,105.46,Online,46
6692,131,2437,2024-11-29,1,76.52,Online,56
6693,175,2437,2024-01-02,1,285.32,Email,258
6694,118,2437,2025-02-16,1,128.58,TV,350
6695,139,2437,2024-05-18,4,162.16,Social,195
6696,180,2437,2025-05-21,3,97.9,In-Store,138
6697,185,2437,2025-12-21,2,143.79,Online,77
6698,165,2437,2025-04-17,5,213.33,In-Store,138
6699,198,2437,2023-10-28,4,167.93,In-Store,108
6700,193,2437,2024-03-26,5,28.68,Online,43
6701,170,2437,2025-10-21,2,124.94,Online,72
6702,165,2438,2024-08-08,5,213.33,TV,340
6703,159,2438,2025-04-01,2,21.52,Online,61
6704,185,2438,2024-10-15,2,143.79,Social,203
6705,113,2438,2025-04-23,4,122.3,Email,285
6706,116,2438,2025-05-25,5,161.44,Online,65
6707,184,2438,2024-01-15,3,120.25,Online,38
6708,198,2438,2025-10-10,5,167.93,Online,70
6709,151,2438,2024-09-18,3,170.44,Online,51
6710,109,2438,2024-07-21,1,69.39,Online,48
6711,198,2438,2025-05-24,4,167.93,TV,355
6712,142,2438,2024-05-13,4,298.93,Online,46
6713,136,2438,2024-05-16,5,134.23,Online,45
6714,166,2438,2024-08-14,2,151.16,In-Store,124
6715,189,2438,2024-05-14,4,47.31,In-Store,120
6716,141,2438,2025-04-09,5,75.02,Online,61
6717,181,2438,2025-05-18,4,231.25,Online,64
6718,191,2438,2024-08-22,3,196.98,Social,200
6719,117,2438,2025-12-26,1,214.01,Online,76
6720,108,2438,2023-11-15,5,127.37,Email,256
6721,123,2438,2024-03-29,5,28.54,TV,335
6722,135,2438,2024-06-16,1,62.14,In-Store,121
6723,101,2438,2025-07-19,4,116.4,Online,67
6724,165,2439,2025-09-12,4,213.33,Social,218
6725,183,2439,2025-05-01,1,127.82,Online,63
6726,154,2439,2024-01-01,5,39.53,Online,37
6727,183,2439,2024-02-03,2,127.82,Online,40
6728,174,2439,2024-05-25,1,89.89,TV,337
6729,153,2439,2024-09-25,4,44.91,Online,51
6730,151,2439,2023-03-07,2,170.44,Social,173
6731,182,2439,2022-10-15,4,73.37,Online,14
6732,183,2439,2024-10-14,3,127.82,Online,53
6733,103,2439,2024-03-18,1,74.85,Online,42
6734,174,2439,2023-03-05,4,89.89,In-Store,98
6735,165,2439,2024-02-13,1,213.33,Online,40
6736,191,2439,2024-11-27,2,196.98,Social,204
6737,175,2439,2025-03-13,4,285.32,In-Store,136
6738,177,2439,2023-05-07,4,296.45,Social,177
6739,145,2439,2024-05-31,1,87.44,In-Store,120
6740,147,2439,2023-01-11,1,193.11,Online,19
6741,139,2439,2022-07-09,2,162.16,In-Store,87
6742,156,2439,2025-03-05,1,13.54,Email,283
6743,151,2439,2024-10-09,3,170.44,Online,52
6744,110,2439,2025-04-20,4,138.19,Online,62
6745,168,2439,2024-06-03,3,151.07,Online,46
6746,191,2439,2022-08-07,5,196.98,In-Store,88
6747,122,2439,2023-06-05,1,224.2,Email,247
6748,153,2439,2025-05-16,4,44.91,Online,64
6749,178,2439,2022-09-02,3,58.92,Social,164
6750,118,2439,2025-11-17,5,128.58,Email,293
6751,114,2439,2025-11-01,3,120.5,Online,72
6752,136,2440,2024-11-21,5,134.23,TV,346
6753,104,2440,2025-09-16,3,50.25,Online,70
6754,139,2440,2025-02-17,2,162.16,Social,208
6755,146,2440,2024-12-02,5,28.76,In-Store,130
6756,127,2440,2025-09-28,2,184.65,Online,71
6757,112,2440,2024-11-24,2,58.11,Social,205
6758,152,2440,2025-07-09,3,72.34,Online,67
6759,176,2440,2025-09-10,4,98.45,Online,70
6760,107,2440,2024-10-31,5,110.76,In-Store,128
6761,142,2440,2025-05-26,2,298.93,Online,65
6762,128,2440,2025-07-06,2,69.61,Online,67
6763,148,2440,2025-11-13,4,47.75,Online,74
6764,133,2440,2025-01-31,4,129.42,TV,350
6765,183,2440,2024-06-21,5,127.82,Online,47
6766,196,2440,2025-01-27,3,162.21,Social,207
6767,179,2440,2025-06-26,3,69.62,Social,213
6768,200,2440,2024-12-08,2,213.63,Social,205
6769,157,2440,2025-09-20,1,140.43,Online,70
6770,183,2440,2025-05-18,5,127.82,Online,64
6771,198,2440,2025-10-08,2,167.93,In-Store,145
6772,180,2440,2025-01-25,2,97.9,Online,58
6773,139,2440,2025-06-01,4,162.16,Email,286
6774,161,2440,2024-07-07,2,233.25,In-Store,121
6775,102,2440,2024-07-26,2,175.2,Online,48
6776,183,2440,2025-05-25,4,127.82,Online,65
6777,119,2440,2025-01-28,4,193.28,Social,207
6778,137,2440,2025-09-26,3,90.95,Online,70
6779,111,2440,2025-08-13,5,78.12,Online,68
6780,127,2440,2024-08-23,5,184.65,Online,49
6781,192,2440,2025-04-02,4,22.56,Online,61
6782,190,2441,2024-06-12,2,121.42,Online,47
6783,144,2441,2024-07-11,1,22.73,Online,48
6784,194,2441,2024-09-30,2,70.1,Online,52
6785,111,2441,2024-06-18,2,78.12,In-Store,121
6786,137,2441,2024-09-01,2,90.95,Online,51
6787,192,2441,2024-07-06,1,22.56,Online,47
6788,182,2441,2024-07-02,3,73.37,Online,48
6789,180,2441,2024-05-10,1,97.9,TV,336
6790,134,2442,2023-11-23,3,113.57,Online,36
6791,148,2442,2024-06-06,4,47.75,Email,267
6792,192,2442,2024-02-27,4,22.56,Online,41
6793,103,2442,2024-01-25,4,74.85,Social,190
6794,184,2442,2024-01-19,2,120.25,In-Store,113
6795,108,2443,2024-11-14,5,127.37,In-Store,128
6796,141,2443,2024-10-10,4,75.02,Online,53
6797,169,2443,2025-05-12,5,105.46,In-Store,139
6798,196,2443,2024-07-28,2,162.21,Email,270
6799,158,2443,2024-02-16,2,132.56,In-Store,115
6800,105,2443,2024-01-28,2,45.85,In-Store,114
6801,163,2443,2025-05-29,4,115.65,Online,65
6802,175,2443,2024-08-15,4,285.32,Online,49
6803,118,2443,2024-02-22,5,128.58,In-Store,115
6804,129,2443,2024-03-16,1,269.37,Email,262
6805,141,2443,2025-01-07,2,75.02,Online,58
6806,158,2443,2024-07-19,4,132.56,Online,48
6807,186,2443,2025-10-11,4,29.78,Online,71
6808,136,2443,2025-04-14,3,134.23,Email,284
6809,118,2443,2025-01-07,5,128.58,Online,57
6810,104,2443,2025-12-12,3,50.25,Online,76
6811,140,2443,2025-05-19,3,139.7,In-Store,139
6812,152,2443,2025-01-12,1,72.34,Social,206
6813,159,2443,2024-11-25,2,21.52,In-Store,130
6814,165,2443,2025-01-29,1,213.33,Online,58
6815,119,2443,2024-11-01,3,193.28,Social,203
6816,177,2443,2025-07-24,3,296.45,Email,289
6817,118,2443,2025-12-05,3,128.58,Online,75
6818,171,2443,2024-03-02,5,117.28,In-Store,115
6819,164,2444,2024-05-04,3,91.03,Online,45
6820,148,2444,2024-04-26,2,47.75,Online,44
6821,186,2444,2025-03-07,3,29.78,Online,60
6822,161,2444,2024-04-19,1,233.25,In-Store,119
6823,133,2444,2025-12-29,4,129.42,In-Store,150
6824,159,2444,2024-11-12,1,21.52,Online,55
6825,120,2444,2025-08-31,1,186.86,Online,69
6826,144,2444,2025-02-23,2,22.73,Online,60
6827,142,2444,2024-05-21,3,298.93,Social,195
6828,175,2444,2024-12-06,2,285.32,In-Store,131
6829,129,2444,2025-05-09,1,269.37,In-Store,138
6830,183,2444,2024-05-20,1,127.82,Social,195
6831,103,2444,2024-03-28,2,74.85,Online,43
6832,133,2444,2025-09-25,5,129.42,Online,70
6833,102,2444,2024-03-16,4,175.2,In-Store,117
6834,165,2444,2024-11-02,2,213.33,Email,277
6835,117,2444,2025-01-15,1,214.01,Online,58
6836,118,2444,2025-10-18,1,128.58,Online,71
6837,130,2444,2024-12-23,2,117.61,Online,56
6838,103,2444,2025-07-16,4,74.85,Online,67
6839,128,2444,2024-09-24,5,69.61,Online,51
6840,112,2444,2024-08-16,4,58.11,Online,49
6841,183,2445,2025-03-06,2,127.82,Online,60
6842,151,2445,2023-01-24,2,170.44,In-Store,96
6843,172,2445,2023-07-22,2,75.03,Online,30
6844,166,2445,2024-01-14,3,151.16,In-Store,113
6845,163,2445,2023-04-29,5,115.65,Online,25
6846,120,2445,2025-06-20,1,186.86,In-Store,141
6847,136,2445,2024-09-21,3,134.23,Online,51
6848,128,2445,2023-01-25,1,69.61,In-Store,97
6849,132,2445,2025-09-20,2,146.35,Online,70
6850,113,2445,2023-08-18,4,122.3,TV,324
6851,157,2445,2023-07-28,2,140.43,Online,31
6852,112,2445,2024-10-29,4,58.11,Online,54
6853,159,2445,2024-02-05,1,21.52,Email,260
6854,132,2445,2022-11-21,2,146.35,In-Store,93
6855,147,2445,2025-07-27,1,193.11,Social,214
6856,185,2445,2025-02-05,3,143.79,Social,208
6857,188,2446,2024-01-16,2,12.93,In-Store,113
6858,104,2446,2022-12-20,2,50.25,Online,19
6859,137,2446,2023-06-11,2,90.95,Online,28
6860,144,2446,2023-09-07,3,22.73,In-Store,107
6861,186,2446,2024-03-26,4,29.78,Online,42
6862,148,2446,2024-05-10,4,47.75,Online,45
6863,105,2446,2023-10-30,4,45.85,In-Store,108
6864,184,2447,2025-04-17,2,120.25,Online,63
6865,140,2447,2025-02-01,1,139.7,Social,207
6866,108,2447,2023-09-07,1,127.37,Social,184
6867,185,2447,2025-04-20,5,143.79,In-Store,137
6868,182,2447,2023-01-13,1,73.37,Online,19
6869,191,2447,2024-12-23,1,196.98,TV,347
6870,125,2447,2025-09-23,2,25.35,Online,70
6871,171,2447,2024-10-01,1,117.28,Online,51
6872,153,2447,2025-11-04,4,44.91,Email,293
6873,190,2447,2024-09-26,5,121.42,Online,52
6874,155,2447,2023-04-13,2,71.21,Online,24
6875,161,2447,2025-02-05,4,233.25,Online,59
6876,127,2447,2024-04-18,1,184.65,In-Store,118
6877,131,2447,2025-10-06,1,76.52,Online,71
6878,181,2447,2022-10-14,2,231.25,Online,14
6879,142,2447,2023-09-22,1,298.93,In-Store,107
6880,119,2447,2024-10-15,5,193.28,In-Store,127
6881,198,2447,2024-02-27,5,167.93,In-Store,114
6882,118,2447,2025-08-10,2,128.58,Online,68
6883,131,2447,2024-05-23,1,76.52,Social,195
6884,129,2447,2025-04-11,5,269.37,Social,211
6885,161,2447,2024-05-02,2,233.25,In-Store,119
6886,125,2448,2024-06-16,3,25.35,Online,47
6887,157,2448,2025-12-14,5,140.43,In-Store,149
6888,112,2448,2025-02-15,1,58.11,TV,350
6889,195,2448,2024-05-20,2,109.44,In-Store,120
6890,138,2448,2024-03-03,5,115.15,In-Store,115
6891,149,2448,2024-02-03,4,64.92,Online,40
6892,105,2448,2025-12-22,2,45.85,Online,76
6893,106,2448,2024-03-09,1,41.44,Online,41
6894,135,2448,2024-03-04,4,62.14,Online,42
6895,149,2448,2024-05-20,3,64.92,Online,46
6896,105,2448,2025-07-31,3,45.85,Online,68
6897,168,2448,2024-02-28,1,151.07,Online,41
6898,166,2448,2024-08-19,4,151.16,Online,50
6899,194,2448,2023-12-26,4,70.1,Online,37
6900,108,2448,2023-11-08,5,127.37,Online,35
6901,161,2448,2024-12-13,3,233.25,Online,56
6902,166,2448,2023-09-26,2,151.16,Online,33
6903,181,2448,2025-06-29,2,231.25,In-Store,141
6904,139,2448,2023-09-15,5,162.16,Online,33
6905,120,2448,2023-10-19,1,186.86,Social,185
6906,157,2448,2025-12-21,1,140.43,Online,77
6907,118,2448,2023-12-24,1,128.58,In-Store,112
6908,177,2448,2024-06-20,3,296.45,Online,47
6909,180,2448,2024-06-30,2,97.9,In-Store,122
6910,110,2449,2025-03-17,3,138.19,Email,283
6911,148,2449,2025-03-02,1,47.75,TV,351
6912,190,2449,2024-08-04,3,121.42,In-Store,123
6913,161,2449,2025-05-26,3,233.25,Social,212
6914,105,2449,2025-07-05,4,45.85,Online,66
6915,125,2449,2025-03-01,1,25.35,Online,59
6916,162,2449,2025-09-04,2,23.29,Online,69
6917,103,2449,2024-12-08,5,74.85,Online,55
6918,107,2449,2025-11-02,2,110.76,In-Store,147
6919,109,2449,2025-10-06,2,69.39,Online,70
6920,149,2449,2025-03-02,1,64.92,Email,282
6921,163,2449,2025-06-05,4,115.65,Online,66
6922,185,2449,2025-01-22,5,143.79,In-Store,133
6923,122,2449,2025-08-28,3,224.2,Online,68
6924,196,2449,2024-11-01,4,162.21,Social,203
6925,192,2449,2025-03-30,1,22.56,Online,61
6926,159,2449,2025-12-30,5,21.52,Online,77
6927,177,2449,2025-11-05,1,296.45,Online,72
6928,139,2449,2025-09-11,4,162.16,Email,291
6929,141,2449,2025-06-11,5,75.02,Online,66
6930,136,2449,2024-11-12,2,134.23,In-Store,129
6931,168,2449,2025-07-06,5,151.07,In-Store,141
6932,158,2450,2023-12-29,1,132.56,TV,331
6933,114,2450,2024-10-24,3,120.5,Social,203
6934,163,2450,2022-11-17,2,115.65,Online,17
6935,124,2450,2022-03-19,1,174.26,In-Store,81
6936,136,2450,2024-08-26,3,134.23,Online,50
6937,138,2450,2025-11-10,3,115.15,In-Store,147
6938,140,2450,2023-06-17,1,139.7,Social,179
6939,184,2450,2023-05-04,2,120.25,Online,25
6940,148,2450,2025-01-11,1,47.75,In-Store,133
6941,138,2450,2025-12-23,1,115.15,Online,77
6942,194,2450,2022-03-21,1,70.1,Online,4
6943,183,2450,2025-08-21,3,127.82,Online,69
6944,157,2450,2022-07-26,2,140.43,Online,9
6945,112,2450,2023-08-31,5,58.11,Online,32
6946,140,2450,2023-09-23,3,139.7,Online,33
6947,181,2450,2025-09-19,2,231.25,Online,70
6948,141,2450,2024-02-11,5,75.02,Online,40
6949,187,2450,2023-05-05,5,95.73,Social,177
6950,126,2450,2024-02-28,4,62.9,In-Store,116
6951,196,2450,2025-04-04,2,162.21,Online,61
6952,160,2450,2022-12-03,3,74.86,Online,18
6953,155,2450,2025-09-20,4,71.21,Online,70
6954,151,2450,2022-08-11,5,170.44,Online,11
6955,126,2450,2022-07-05,4,62.9,TV,305
6956,133,2450,2025-12-06,5,129.42,Online,76
6957,188,2450,2022-02-27,5,12.93,Online,3
6958,191,2450,2024-06-25,3,196.98,Email,268
6959,185,2450,2023-08-04,1,143.79,TV,323
6960,160,2451,2024-05-31,3,74.86,Online,46
6961,115,2451,2024-04-26,3,114.62,Online,44
6962,173,2451,2024-02-21,2,100.75,Online,41
6963,144,2451,2024-06-24,2,22.73,Social,197
6964,143,2451,2024-01-21,2,18.47,Online,39
6965,180,2451,2024-03-11,3,97.9,Social,191
6966,135,2452,2025-02-17,3,62.14,TV,351
6967,162,2452,2024-12-28,2,23.29,Online,58
6968,146,2452,2024-09-03,4,28.76,TV,343
6969,182,2452,2025-02-10,4,73.37,Online,59
6970,162,2452,2024-07-07,1,23.29,Online,48
6971,126,2452,2024-09-17,1,62.9,In-Store,126
6972,153,2452,2024-10-28,3,44.91,Online,53
6973,148,2452,2024-09-19,3,47.75,Email,273
6974,156,2453,2025-12-22,5,13.54,Social,222
6975,178,2453,2025-09-10,2,58.92,Online,70
6976,113,2453,2025-09-21,1,122.3,In-Store,145
6977,178,2453,2025-11-08,1,58.92,Online,73
6978,168,2453,2025-07-11,2,151.07,Online,67
6979,129,2453,2025-03-23,3,269.37,Online,61
6980,133,2453,2025-06-30,5,129.42,Online,67
6981,101,2453,2025-01-27,1,116.4,Social,207
6982,113,2453,2025-03-09,4,122.3,Online,60
6983,104,2453,2025-12-25,1,50.25,Online,77
6984,199,2453,2025-04-07,1,105.38,Online,62
6985,186,2453,2025-08-22,4,29.78,Email,291
6986,139,2453,2025-11-28,5,162.16,Online,74
6987,165,2453,2024-12-21,1,213.33,In-Store,130
6988,127,2453,2025-08-23,5,184.65,Online,69
6989,144,2453,2025-02-20,4,22.73,Online,60
6990,110,2453,2025-05-07,4,138.19,Email,285
6991,103,2453,2025-03-03,3,74.85,Online,60
6992,181,2453,2025-08-03,3,231.25,Social,215
6993,166,2453,2025-06-23,2,151.16,Online,66
6994,113,2453,2025-06-23,3,122.3,Online,66
6995,166,2453,2025-10-05,5,151.16,Online,70
6996,165,2453,2025-09-29,4,213.33,In-Store,144
6997,129,2453,2024-12-04,1,269.37,Online,56
6998,151,2454,2023-11-17,1,170.44,Online,35
6999,183,2454,2024-01-04,2,127.82,Online,38
7000,130,2454,2023-11-10,4,117.61,In-Store,110
7001,151,2454,2024-03-22,3,170.44,TV,335
7002,120,2454,2024-02-18,5,186.86,Email,261
7003,142,2454,2025-08-20,4,298.93,In-Store,143
7004,200,2454,2025-10-21,1,213.63,In-Store,146
7005,140,2454,2024-02-22,4,139.7,Online,41
7006,200,2454,2023-12-02,3,213.63,Online,37
7007,149,2454,2025-08-05,1,64.92,Online,68
7008,105,2454,2025-06-29,4,45.85,In-Store,141
7009,164,2454,2025-02-12,1,91.03,Online,59
7010,141,2454,2025-09-29,2,75.02,Online,70
7011,159,2454,2025-08-28,2,21.52,Online,69
7012,115,2454,2024-11-20,2,114.62,TV,346
7013,116,2454,2023-11-14,3,161.44,In-Store,110
7014,151,2454,2023-12-15,5,170.44,Online,36
7015,168,2454,2023-11-25,2,151.07,Online,36
