Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Campaign_ID,Revenue
6844,166,2445,2024-01-14,3,151.16,In-Store,113,453.48
6845,163,2445,2023-04-29,5,115.65,Online,25,578.25
6846,120,2445,2025-06-20,1,186.86,In-Store,141,186.86
6847,136,2445,2024-09-21,3,134.23,Online,51,402.68999999999994
6848,128,2445,2023-01-25,1,69.61,In-Store,97,69.61
6849,132,2445,2025-09-20,2,146.35,Online,70,292.7
6850,113,2445,2023-08-18,4,122.3,TV,324,489.2
6851,157,2445,2023-07-28,2,140.43,Online,31,280.86
6852,112,2445,2024-10-29,4,58.11,Online,54,232.44
6853,159,2445,2024-02-05,1,21.52,Email,260,21.52
6854,132,2445,2022-11-21,2,146.35,In-Store,93,292.7
6855,147,2445,2025-07-27,1,193.11,Social,214,193.11
6856,185,2445,2025-02-05,3,143.79,Social,208,431.37
6857,188,2446,2024-01-16,2,12.93,In-Store,113,25.86
6858,104,2446,2022-12-20,2,50.25,Online,19,100.5
6859,137,2446,2023-06-11,2,90.95,Online,28,181.9
6860,144,2446,2023-09-07,3,22.73,In-Store,107,68.19
6861,186,2446,2024-03-26,4,29.78,Online,42,119.12
6862,148,2446,2024-05-10,4,47.75,Online,45,191.0
6863,105,2446,2023-10-30,4,45.85,In-Store,108,183.4
6864,184,2447,2025-04-17,2,120.25,Online,63,240.5
6865,140,2447,2025-02-01,1,139.7,Social,207,139.7
6866,108,2447,2023-09-07,1,127.37,Social,184,127.37
6867,185,2447,2025-04-20,5,143.79,In-Store,137,718.9499999999999
6868,182,2447,2023-01-13,1,73.37,Online,19,73.37
6869,191,2447,2024-12-23,1,196.98,TV,347,196.98
6870,125,2447,2025-09-23,2,25.35,Online,70,50.7
6871,171,2447,2024-10-01,1,117.28,Online,51,117.28
6872,153,2447,2025-11-04,4,44.91,Email,293,179.64
6873,190,2447,2024-09-26,5,121.42,Online,52,607.1
6874,155,2447,2023-04-13,2,71.21,Online,24,142.42
6875,161,2447,2025-02-05,4,233.25,Online,59,933.0
6876,127,2447,2024-04-18,1,184.65,In-Store,118,184.65
6877,131,2447,2025-10-06,1,76.52,Online,71,76.52
6878,181,2447,2022-10-14,2,231.25,Online,14,462.5
6879,142,2447,2023-09-22,1,298.93,In-Store,107,298.93
6880,119,2447,2024-10-15,5,193.28,In-Store,127,966.4
6881,198,2447,2024-02-27,5,167.93,In-Store,114,839.6500000000001
6882,118,2447,2025-08-10,2,128.58,Online,68,257.16
6883,131,2447,2024-05-23,1,76.52,Social,195,76.52
6884,129,2447,2025-04-11,5,269.37,Social,211,1346.85
6885,161,2447,2024-05-02,2,233.25,In-Store,119,466.5
6886,125,2448,2024-06-16,3,25.35,Online,47,76.05000000000001
6887,157,2448,2025-12-14,5,140.43,In-Store,149,702.1500000000001
6888,112,2448,2025-02-15,1,58.11,TV,350,58.11
6889,195,2448,2024-05-20,2,109.44,In-Store,120,218.88
6890,138,2448,2024-03-03,5,115.15,In-Store,115,575.75
6891,149,2448,2024-02-03,4,64.92,Online,40,259.68
6892,105,2448,2025-12-22,2,45.85,Online,76,91.7
6893,106,2448,2024-03-09,1,41.44,Online,41,41.44
6894,135,2448,2024-03-04,4,62.14,Online,42,248.56
6895,149,2448,2024-05-20,3,64.92,Online,46,194.76
6896,105,2448,2025-07-31,3,45.85,Online,68,137.55
6897,168,2448,2024-02-28,1,151.07,Online,41,151.07
6898,166,2448,2024-08-19,4,151.16,Online,50,604.64
6899,194,2448,2023-12-26,4,70.1,Online,37,280.4
6900,108,2448,2023-11-08,5,127.37,Online,35,636.85
6901,161,2448,2024-12-13,3,233.25,Online,56,699.75
6902,166,2448,2023-09-26,2,151.16,Online,33,302.32
6903,181,2448,2025-06-29,2,231.25,In-Store,141,462.5
6904,139,2448,2023-09-15,5,162.16,Online,33,810.8
6905,120,2448,2023-10-19,1,186.86,Social,185,186.86
6906,157,2448,2025-12-21,1,140.43,Online,77,140.43
6907,118,2448,2023-12-24,1,128.58,In-Store,112,128.58
6908,177,2448,2024-06-20,3,296.45,Online,47,889.3499999999999
6909,180,2448,2024-06-30,2,97.9,In-Store,122,195.8
6910,110,2449,2025-03-17,3,138.19,Email,283,414.57
6911,148,2449,2025-03-02,1,47.75,TV,351,47.75
6912,190,2449,2024-08-04,3,121.42,In-Store,123,364.26
6913,161,2449,2025-05-26,3,233.25,Social,212,699.75
6914,105,2449,2025-07-05,4,45.85,Online,66,183.4
6915,125,2449,2025-03-01,1,25.35,Online,59,25.35
6916,162,2449,2025-09-04,2,23.29,Online,69,46.58
6917,103,2449,2024-12-08,5,74.85,Online,55,374.25
6918,107,2449,2025-11-02,2,110.76,In-Store,147,221.52
6919,109,2449,2025-10-06,2,69.39,Online,70,138.78
6920,149,2449,2025-03-02,1,64.92,Email,282,64.92
6921,163,2449,2025-06-05,4,115.65,Online,66,462.6
6922,185,2449,2025-01-22,5,143.79,In-Store,133,718.9499999999999
6923,122,2449,2025-08-28,3,224.2,Online,68,672.5999999999999
6924,196,2449,2024-11-01,4,162.21,Social,203,648.84
6925,192,2449,2025-03-30,1,22.56,Online,61,22.56
6926,159,2449,2025-12-30,5,21.52,Online,77,107.6
6927,177,2449,2025-11-05,1,296.45,Online,72,296.45
6928,139,2449,2025-09-11,4,162.16,Email,291,648.64
6929,141,2449,2025-06-11,5,75.02,Online,66,375.09999999999997
6930,136,2449,2024-11-12,2,134.23,In-Store,129,268.46
6931,168,2449,2025-07-06,5,151.07,In-Store,141,755.3499999999999
6932,158,2450,2023-12-29,1,132.56,TV,331,132.56
6933,114,2450,2024-10-24,3,120.5,Social,203,361.5
6934,163,2450,2022-11-17,2,115.65,Online,17,231.3
6935,124,2450,2022-03-19,1,174.26,In-Store,81,174.26
6936,136,2450,2024-08-26,3,134.23,Online,50,402.68999999999994
6937,138,2450,2025-11-10,3,115.15,In-Store,147,345.45000000000005
6938,140,2450,2023-06-17,1,139.7,Social,179,139.7
6939,184,2450,2023-05-04,2,120.25,Online,25,240.5
6940,148,2450,2025-01-11,1,47.75,In-Store,133,47.75
6941,138,2450,2025-12-23,1,115.15,Online,77,115.15
6942,194,2450,2022-03-21,1,70.1,Online,4,70.1
6943,183,2450,2025-08-21,3,127.82,Online,69,383.46
6944,157,2450,2022-07-26,2,140.43,Online,9,280.86
6945,112,2450,2023-08-31,5,58.11,Online,32,290.55
6946,140,2450,2023-09-23,3,139.7,Online,33,419.09999999999997
6947,181,2450,2025-09-19,2,231.25,Online,70,462.5
6948,141,2450,2024-02-11,5,75.02,Online,40,375.09999999999997
6949,187,2450,2023-05-05,5,95.73,Social,177,478.65000000000003
6950,126,2450,2024-02-28,4,62.9,In-Store,116,251.6
6951,196,2450,2025-04-04,2,162.21,Online,61,324.42
6952,160,2450,2022-12-03,3,74.86,Online,18,224.57999999999998
6953,155,2450,2025-09-20,4,71.21,Online,70,284.84
6954,151,2450,2022-08-11,5,170.44,Online,11,852.2
6955,126,2450,2022-07-05,4,62.9,TV,305,251.6
6956,133,2450,2025-12-06,5,129.42,Online,76,647.0999999999999
6957,188,2450,2022-02-27,5,12.93,Online,3,64.65
6958,191,2450,2024-06-25,3,196.98,Email,268,590.9399999999999
6959,185,2450,2023-08-04,1,143.79,TV,323,143.79
6960,160,2451,2024-05-31,3,74.86,Online,46,224.57999999999998
6961,115,2451,2024-04-26,3,114.62,Online,44,343.86
6962,173,2451,2024-02-21,2,100.75,Online,41,201.5
6963,144,2451,2024-06-24,2,22.73,Social,197,45.46
6964,143,2451,2024-01-21,2,18.47,Online,39,36.94
6965,180,2451,2024-03-11,3,97.9,Social,191,293.70000000000005
6966,135,2452,2025-02-17,3,62.14,TV,351,186.42000000000002
6967,162,2452,2024-12-28,2,23.29,Online,58,46.58
6968,146,2452,2024-09-03,4,28.76,TV,343,115.04
6969,182,2452,2025-02-10,4,73.37,Online,59,293.48
6970,162,2452,2024-07-07,1,23.29,Online,48,23.29
6971,126,2452,2024-09-17,1,62.9,In-Store,126,62.9
6972,153,2452,2024-10-28,3,44.91,Online,53,134.73
6973,148,2452,2024-09-19,3,47.75,Email,273,143.25
6974,156,2453,2025-12-22,5,13.54,Social,222,67.69999999999999
6975,178,2453,2025-09-10,2,58.92,Online,70,117.84
6976,113,2453,2025-09-21,1,122.3,In-Store,145,122.3
6977,178,2453,2025-11-08,1,58.92,Online,73,58.92
6978,168,2453,2025-07-11,2,151.07,Online,67,302.14
6979,129,2453,2025-03-23,3,269.37,Online,61,808.11
6980,133,2453,2025-06-30,5,129.42,Online,67,647.0999999999999
6981,101,2453,2025-01-27,1,116.4,Social,207,116.4
6982,113,2453,2025-03-09,4,122.3,Online,60,489.2
6983,104,2453,2025-12-25,1,50.25,Online,77,50.25
6984,199,2453,2025-04-07,1,105.38,Online,62,105.38
6985,186,2453,2025-08-22,4,29.78,Email,291,119.12
6986,139,2453,2025-11-28,5,162.16,Online,74,810.8
6987,165,2453,2024-12-21,1,213.33,In-Store,130,213.33
6988,127,2453,2025-08-23,5,184.65,Online,69,923.25
6989,144,2453,2025-02-20,4,22.73,Online,60,90.92
6990,110,2453,2025-05-07,4,138.19,Email,285,552.76
6991,103,2453,2025-03-03,3,74.85,Online,60,224.54999999999998
6992,181,2453,2025-08-03,3,231.25,Social,215,693.75
6993,166,2453,2025-06-23,2,151.16,Online,66,302.32
6994,113,2453,2025-06-23,3,122.3,Online,66,366.9
6995,166,2453,2025-10-05,5,151.16,Online,70,755.8
6996,165,2453,2025-09-29,4,213.33,In-Store,144,853.32
6997,129,2453,2024-12-04,1,269.37,Online,56,269.37
6998,151,2454,2023-11-17,1,170.44,Online,35,170.44
6999,183,2454,2024-01-04,2,127.82,Online,38,255.64
7000,130,2454,2023-11-10,4,117.61,In-Store,110,470.44
7001,151,2454,2024-03-22,3,170.44,TV,335,511.32
7002,120,2454,2024-02-18,5,186.86,Email,261,934.3000000000001
7003,142,2454,2025-08-20,4,298.93,In-Store,143,1195.72
7004,200,2454,2025-10-21,1,213.63,In-Store,146,213.63
7005,140,2454,2024-02-22,4,139.7,Online,41,558.8
7006,200,2454,2023-12-02,3,213.63,Online,37,640.89
7007,149,2454,2025-08-05,1,64.92,Online,68,64.92
7008,105,2454,2025-06-29,4,45.85,In-Store,141,183.4
7009,164,2454,2025-02-12,1,91.03,Online,59,91.03
7010,141,2454,2025-09-29,2,75.02,Online,70,150.04
7011,159,2454,2025-08-28,2,21.52,Online,69,43.04
7012,115,2454,2024-11-20,2,114.62,TV,346,229.24
7013,116,2454,2023-11-14,3,161.44,In-Store,110,484.32
7014,151,2454,2023-12-15,5,170.44,Online,36,852.2
7015,168,2454,2023-11-25,2,151.07,Online,36,302.14
7016,191,2454,2024-01-01,5,196.98,Online,38,984.9
7017,167,2455,2024-03-22,1,75.91,Online,43,75.91
7018,122,2455,2024-09-08,2,224.2,Online,51,448.4
7019,120,2455,2023-02-16,4,186.86,Online,20,747.44
7020,139,2455,2024-01-17,2,162.16,In-Store,113,324.32
7021,150,2455,2025-12-13,5,66.48,Online,76,332.40000000000003
7022,177,2455,2024-07-06,1,296.45,Online,48,296.45
7023,138,2455,2025-09-01,1,115.15,Online,69,115.15
7024,192,2455,2024-03-01,5,22.56,Online,40,112.8
7025,177,2455,2025-01-08,1,296.45,Online,57,296.45
7026,192,2455,2025-04-19,4,22.56,Online,62,90.24
7027,129,2455,2025-02-06,3,269.37,Online,59,808.11
7028,108,2455,2023-09-30,4,127.37,In-Store,108,509.48
7029,195,2455,2025-12-17,4,109.44,In-Store,149,437.76
7030,103,2455,2023-10-27,1,74.85,Online,35,74.85
7031,111,2455,2023-10-02,4,78.12,Online,33,312.48
7032,150,2456,2025-10-22,5,66.48,Online,71,332.40000000000003
7033,116,2456,2023-07-30,2,161.44,Online,30,322.88
7034,127,2456,2025-07-19,5,184.65,Online,68,923.25
7035,194,2456,2025-10-24,5,70.1,Online,72,350.5
7036,186,2456,2025-05-02,2,29.78,Online,64,59.56
7037,198,2456,2024-07-08,2,167.93,Online,48,335.86
7038,154,2456,2025-04-16,5,39.53,Social,211,197.65
7039,106,2456,2024-10-15,3,41.44,In-Store,128,124.32
7040,177,2456,2022-08-07,1,296.45,Online,10,296.45
7041,141,2456,2024-11-12,5,75.02,Online,54,375.09999999999997
7042,158,2456,2022-08-21,4,132.56,Online,12,530.24
7043,196,2456,2024-02-06,4,162.21,Online,39,648.84
7044,174,2456,2024-02-06,5,89.89,In-Store,114,449.45
7045,124,2456,2024-10-31,5,174.26,In-Store,128,871.3
7046,198,2456,2025-11-18,1,167.93,Online,74,167.93
7047,127,2456,2024-04-22,2,184.65,Social,194,369.3
7048,120,2456,2024-07-26,1,186.86,Online,49,186.86
7049,127,2456,2025-08-09,2,184.65,Email,290,369.3
7050,120,2456,2024-11-27,5,186.86,In-Store,130,934.3000000000001
7051,191,2456,2024-10-03,5,196.98,Online,52,984.9
7052,106,2456,2024-04-26,3,41.44,Online,43,124.32
7053,156,2456,2025-07-20,3,13.54,In-Store,142,40.62
7054,200,2456,2024-01-13,4,213.63,In-Store,113,854.52
7055,102,2456,2024-06-29,4,175.2,Online,47,700.8
7056,119,2456,2025-03-07,1,193.28,Online,60,193.28
7057,183,2456,2022-12-10,2,127.82,In-Store,95,255.64
7058,197,2456,2025-01-19,4,270.16,In-Store,133,1080.64
7059,178,2456,2023-09-03,2,58.92,Online,32,117.84
7060,182,2456,2024-08-14,4,73.37,Online,49,293.48
7061,181,2456,2023-06-22,2,231.25,Online,29,462.5
7062,190,2456,2025-04-06,5,121.42,Online,61,607.1
7063,195,2457,2025-06-26,1,109.44,In-Store,141,109.44
7064,113,2457,2023-10-16,1,122.3,Online,34,122.3
7065,119,2457,2025-07-06,1,193.28,In-Store,141,193.28
7066,183,2457,2024-04-05,2,127.82,Online,43,255.64
7067,145,2457,2024-10-20,4,87.44,In-Store,128,349.76
7068,166,2457,2024-03-15,5,151.16,Online,42,755.8
7069,123,2457,2025-02-17,3,28.54,Online,59,85.62
7070,132,2457,2025-07-06,5,146.35,In-Store,141,731.75
7071,132,2457,2024-03-16,4,146.35,Online,42,585.4
7072,118,2457,2025-02-23,5,128.58,Online,60,642.9000000000001
7073,114,2457,2024-09-11,4,120.5,Social,201,482.0
7074,137,2457,2024-08-14,5,90.95,Social,200,454.75
7075,114,2457,2024-07-11,2,120.5,In-Store,123,241.0
7076,196,2457,2024-05-28,5,162.21,Social,196,811.0500000000001
7077,166,2457,2024-12-02,5,151.16,Online,55,755.8
7078,172,2457,2024-12-15,3,75.03,Email,279,225.09
7079,127,2457,2023-08-03,4,184.65,Online,30,738.6
7080,185,2457,2024-10-17,4,143.79,Online,53,575.16
7081,139,2457,2025-11-30,4,162.16,Online,74,648.64
7082,183,2457,2024-07-29,5,127.82,Social,199,639.0999999999999
7083,166,2457,2025-12-11,2,151.16,Online,76,302.32
7084,197,2457,2025-04-24,3,270.16,Online,63,810.48
7085,121,2457,2024-06-09,5,126.42,In-Store,121,632.1
7086,113,2457,2025-04-13,5,122.3,TV,353,611.5
7087,118,2458,2024-11-03,2,128.58,Online,54,257.16
7088,198,2458,2025-09-13,3,167.93,Online,70,503.79
7089,185,2458,2024-07-13,1,143.79,In-Store,123,143.79
7090,185,2458,2025-04-23,2,143.79,Online,63,287.58
7091,168,2458,2024-05-25,5,151.07,Online,46,755.3499999999999
7092,130,2458,2025-02-22,4,117.61,In-Store,134,470.44
7093,121,2458,2025-04-15,3,126.42,In-Store,138,379.26
7094,177,2458,2024-05-20,4,296.45,Online,46,1185.8
7095,122,2458,2024-12-28,5,224.2,Online,58,1121.0
7096,108,2458,2024-06-12,2,127.37,Online,47,254.74
7097,127,2458,2025-03-02,2,184.65,In-Store,136,369.3
7098,149,2458,2025-05-09,3,64.92,In-Store,138,194.76
7099,154,2458,2025-05-13,1,39.53,In-Store,138,39.53
7100,119,2458,2024-05-05,3,193.28,Online,45,579.84
7101,194,2458,2025-09-05,2,70.1,Online,70,140.2
7102,170,2458,2024-08-02,4,124.94,In-Store,123,499.76
7103,129,2458,2025-05-05,2,269.37,Online,63,538.74
7104,110,2458,2025-02-07,1,138.19,Online,59,138.19
7105,149,2458,2025-03-02,4,64.92,Online,60,259.68
7106,161,2458,2025-09-03,1,233.25,Online,70,233.25
7107,153,2459,2025-06-17,1,44.91,TV,355,44.91
7108,174,2459,2024-09-22,5,89.89,Online,51,449.45
7109,157,2459,2024-09-20,5,140.43,In-Store,125,702.1500000000001
7110,129,2459,2024-10-16,4,269.37,In-Store,127,1077.48
7111,190,2459,2025-07-07,3,121.42,Online,67,364.26
7112,198,2459,2024-09-25,5,167.93,Online,51,839.6500000000001
7113,136,2459,2025-08-15,1,134.23,Online,69,134.23
7114,158,2459,2025-11-06,1,132.56,Online,72,132.56
7115,199,2459,2025-05-04,2,105.38,In-Store,138,210.76
7116,143,2459,2025-01-14,5,18.47,Email,280,92.35
7117,110,2459,2025-06-29,1,138.19,In-Store,141,138.19
7118,124,2459,2024-09-13,5,174.26,Online,51,871.3
7119,175,2459,2024-11-10,2,285.32,Online,54,570.64
7120,110,2459,2025-06-16,2,138.19,Online,66,276.38
7121,177,2459,2025-03-18,1,296.45,Email,283,296.45
7122,174,2459,2025-01-24,1,89.89,Email,281,89.89
7123,189,2459,2025-10-15,5,47.31,In-Store,146,236.55
7124,110,2459,2025-07-19,4,138.19,Online,68,552.76
7125,178,2459,2024-06-27,1,58.92,Online,47,58.92
7126,132,2459,2024-12-22,2,146.35,In-Store,131,292.7
7127,103,2459,2025-02-10,4,74.85,In-Store,134,299.4
7128,162,2459,2025-07-04,4,23.29,Online,67,93.16
7129,113,2459,2024-09-23,1,122.3,In-Store,126,122.3
7130,184,2459,2024-08-08,1,120.25,Online,49,120.25
7131,121,2459,2024-10-22,2,126.42,Social,202,252.84
7132,186,2459,2025-02-10,5,29.78,Social,207,148.9
7133,130,2460,2024-02-29,2,117.61,Online,41,235.22
7134,173,2460,2024-10-15,3,100.75,Online,52,302.25
7135,126,2460,2024-10-13,4,62.9,In-Store,127,251.6
7136,126,2460,2024-04-27,2,62.9,Online,45,125.8
7137,126,2460,2024-04-27,2,62.9,Online,43,125.8
7138,174,2460,2024-04-30,3,89.89,Social,194,269.67
7139,108,2460,2024-07-21,3,127.37,In-Store,123,382.11
7140,146,2460,2023-12-25,1,28.76,Social,188,28.76
7141,169,2460,2024-07-24,4,105.46,In-Store,123,421.84
7142,154,2460,2024-06-05,4,39.53,Social,196,158.12
7143,136,2460,2024-05-09,1,134.23,TV,337,134.23
7144,117,2461,2024-09-22,1,214.01,Online,51,214.01
7145,191,2461,2023-11-25,4,196.98,Online,36,787.92
7146,102,2461,2024-02-08,3,175.2,In-Store,114,525.5999999999999
7147,139,2461,2025-09-10,1,162.16,Online,70,162.16
7148,133,2461,2025-11-09,4,129.42,Social,220,517.68
7149,105,2461,2025-04-12,5,45.85,Online,62,229.25
7150,175,2461,2024-01-18,5,285.32,Social,190,1426.6
7151,154,2461,2024-07-11,3,39.53,Online,48,118.59
7152,129,2461,2025-05-07,1,269.37,Social,212,269.37
7153,148,2461,2023-10-17,3,47.75,Social,184,143.25
7154,117,2461,2025-03-02,2,214.01,In-Store,135,428.02
7155,102,2461,2025-01-15,4,175.2,Online,58,700.8
7156,166,2461,2025-04-28,5,151.16,In-Store,137,755.8
7157,113,2461,2024-09-26,1,122.3,Online,52,122.3
7158,162,2461,2024-02-28,3,23.29,Online,41,69.87
7159,157,2461,2024-02-29,1,140.43,Online,41,140.43
7160,182,2461,2024-10-07,4,73.37,Email,275,293.48
7161,133,2461,2024-04-06,2,129.42,In-Store,118,258.84
7162,184,2461,2025-07-09,4,120.25,Online,67,481.0
7163,171,2461,2024-11-08,5,117.28,Social,204,586.4
7164,183,2461,2024-04-22,4,127.82,Email,264,511.28
7165,113,2461,2024-07-24,5,122.3,TV,339,611.5
7166,165,2461,2024-11-19,3,213.33,In-Store,129,639.99
7167,113,2461,2024-10-24,3,122.3,In-Store,128,366.9
7168,185,2461,2023-10-20,4,143.79,Online,34,575.16
7169,171,2461,2025-01-04,1,117.28,Online,58,117.28
7170,172,2462,2024-12-28,1,75.03,In-Store,132,75.03
7171,159,2462,2025-01-15,3,21.52,Online,58,64.56
7172,185,2463,2024-08-22,5,143.79,Online,50,718.9499999999999
7173,113,2463,2025-03-25,5,122.3,Email,283,611.5
7174,174,2463,2025-04-07,1,89.89,Online,62,89.89
7175,147,2463,2025-02-22,4,193.11,In-Store,135,772.44
7176,139,2463,2024-12-08,1,162.16,Social,205,162.16
7177,126,2463,2025-07-03,2,62.9,Online,66,125.8
7178,133,2463,2024-07-10,3,129.42,Online,48,388.26
7179,118,2463,2024-09-04,3,128.58,Social,201,385.74
7180,199,2463,2025-03-15,1,105.38,Online,60,105.38
7181,104,2463,2025-07-29,3,50.25,In-Store,143,150.75
7182,114,2463,2024-04-14,1,120.5,Online,44,120.5
7183,197,2463,2024-04-07,2,270.16,Online,43,540.32
7184,130,2463,2025-02-12,2,117.61,Online,59,235.22
7185,197,2463,2024-05-09,1,270.16,Online,45,270.16
7186,175,2463,2025-02-24,1,285.32,Online,59,285.32
7187,158,2463,2025-11-09,2,132.56,Online,73,265.12
7188,170,2463,2024-06-18,1,124.94,Online,47,124.94
7189,141,2463,2024-05-07,5,75.02,Online,45,375.09999999999997
7190,188,2463,2024-10-31,2,12.93,In-Store,128,25.86
7191,167,2463,2024-11-19,1,75.91,Online,55,75.91
7192,164,2463,2024-03-12,5,91.03,Email,262,455.15
7193,192,2463,2025-06-21,3,22.56,In-Store,140,67.67999999999999
7194,181,2463,2024-08-29,4,231.25,Social,200,925.0
7195,167,2464,2023-06-28,3,75.91,Online,29,227.73
7196,184,2464,2023-02-17,2,120.25,Online,21,240.5
7197,167,2464,2023-01-12,1,75.91,Online,19,75.91
7198,115,2464,2022-12-19,1,114.62,Online,19,114.62
7199,156,2465,2023-04-24,1,13.54,Online,25,13.54
7200,103,2465,2022-12-20,2,74.85,In-Store,96,149.7
7201,145,2465,2022-09-23,3,87.44,Social,164,262.32
7202,131,2465,2023-05-27,3,76.52,Online,27,229.56
7203,130,2465,2023-05-26,3,117.61,Online,26,352.83
7204,131,2465,2023-06-22,1,76.52,TV,321,76.52
7205,193,2466,2023-12-31,3,28.68,Online,37,86.03999999999999
7206,125,2466,2023-12-20,2,25.35,Online,37,50.7
7207,178,2466,2024-04-15,2,58.92,Online,44,117.84
7208,187,2466,2024-07-23,2,95.73,Online,48,191.46
7209,195,2466,2024-03-04,3,109.44,In-Store,116,328.32
7210,155,2466,2024-02-01,2,71.21,Social,190,142.42
7211,128,2466,2023-10-09,3,69.61,Online,33,208.82999999999998
7212,162,2466,2024-04-21,3,23.29,Online,43,69.87
7213,137,2466,2024-01-11,2,90.95,In-Store,113,181.9
7214,112,2466,2024-03-11,2,58.11,Social,192,116.22
7215,174,2466,2023-10-04,2,89.89,Online,33,179.78
7216,126,2466,2024-01-15,3,62.9,Online,39,188.7
7217,122,2467,2025-07-18,4,224.2,Social,214,896.8
7218,166,2467,2025-01-03,3,151.16,In-Store,131,453.48
7219,171,2467,2024-12-23,2,117.28,Online,57,234.56
7220,177,2467,2024-11-22,5,296.45,In-Store,130,1482.25
7221,147,2467,2025-11-10,1,193.11,Online,74,193.11
7222,116,2467,2025-02-23,3,161.44,Online,59,484.32
7223,166,2467,2025-10-30,5,151.16,TV,363,755.8
7224,185,2467,2025-01-08,3,143.79,Online,58,431.37
7225,181,2467,2025-06-18,4,231.25,In-Store,140,925.0
7226,200,2467,2025-07-18,5,213.63,TV,357,1068.15
7227,197,2467,2025-03-21,5,270.16,Online,60,1350.8000000000002
7228,171,2467,2025-10-24,1,117.28,In-Store,146,117.28
7229,122,2467,2025-03-28,2,224.2,In-Store,137,448.4
7230,122,2467,2025-05-06,5,224.2,Online,64,1121.0
7231,178,2467,2025-04-27,2,58.92,Online,63,117.84
7232,190,2467,2024-12-06,1,121.42,Online,56,121.42
7233,117,2467,2025-03-19,1,214.01,Online,61,214.01
7234,183,2467,2025-03-02,1,127.82,Online,60,127.82
7235,185,2467,2025-05-05,3,143.79,Online,64,431.37
7236,122,2467,2025-08-17,5,224.2,Online,68,1121.0
7237,105,2467,2025-03-24,4,45.85,Online,60,183.4
7238,106,2468,2024-01-05,2,41.44,Online,37,82.88
7239,189,2468,2024-03-04,4,47.31,Online,42,189.24
7240,187,2468,2023-04-30,1,95.73,In-Store,101,95.73
7241,162,2468,2023-08-02,3,23.29,Online,30,69.87
7242,106,2468,2023-02-01,2,41.44,Social,172,82.88
7243,153,2468,2023-11-12,4,44.91,Online,35,179.64
7244,114,2468,2024-03-12,4,120.5,Social,191,482.0
7245,101,2468,2023-08-19,4,116.4,Online,32,465.6
7246,192,2468,2024-10-10,1,22.56,In-Store,126,22.56
7247,128,2468,2023-10-05,2,69.61,In-Store,108,139.22
7248,174,2468,2023-06-28,3,89.89,Online,28,269.67
7249,149,2469,2024-10-02,3,64.92,Online,52,194.76
7250,169,2469,2024-09-05,3,105.46,In-Store,124,316.38
7251,195,2469,2024-10-15,3,109.44,Online,52,328.32
7252,113,2470,2025-01-06,2,122.3,In-Store,131,244.6
7253,182,2470,2024-12-31,3,73.37,Online,58,220.11
7254,164,2470,2024-12-12,3,91.03,Online,56,273.09000000000003
7255,109,2470,2024-12-26,2,69.39,Online,56,138.78
7256,133,2470,2024-12-15,1,129.42,Email,279,129.42
7257,153,2470,2025-02-14,1,44.91,Online,59,44.91
7258,111,2470,2024-12-06,3,78.12,In-Store,131,234.36
7259,193,2470,2024-12-14,2,28.68,In-Store,130,57.36
7260,156,2470,2024-11-25,1,13.54,Online,55,13.54
7261,190,2470,2024-11-25,1,121.42,Online,55,121.42
7262,163,2471,2022-12-08,3,115.65,In-Store,95,346.95000000000005
7263,186,2471,2023-01-07,1,29.78,TV,314,29.78
7264,193,2471,2024-12-05,2,28.68,Online,55,57.36
7265,113,2471,2023-08-27,2,122.3,Online,32,244.6
7266,141,2471,2023-11-06,2,75.02,Social,185,150.04
7267,148,2471,2023-10-28,3,47.75,Online,34,143.25
7268,128,2471,2023-09-09,1,69.61,Email,253,69.61
7269,115,2471,2023-02-07,4,114.62,Online,21,458.48
7270,131,2471,2024-12-18,4,76.52,Online,57,306.08
7271,135,2471,2023-08-30,1,62.14,TV,323,62.14
7272,193,2472,2024-09-23,2,28.68,In-Store,126,57.36
7273,193,2472,2023-08-22,4,28.68,Online,32,114.72
7274,154,2472,2024-04-18,4,39.53,In-Store,119,158.12
7275,176,2472,2023-10-14,4,98.45,Online,33,393.8
7276,178,2472,2024-07-07,4,58.92,Online,48,235.68
7277,111,2472,2023-11-05,4,78.12,Online,34,312.48
7278,106,2472,2023-08-26,3,41.44,Online,32,124.32
7279,179,2472,2023-07-02,1,69.62,In-Store,104,69.62
7280,111,2472,2024-01-18,4,78.12,Online,39,312.48
7281,171,2472,2024-09-05,2,117.28,Online,50,234.56
7282,199,2472,2024-09-27,2,105.38,Online,51,210.76
7283,171,2472,2024-03-14,2,117.28,In-Store,117,234.56
7284,109,2472,2024-03-01,2,69.39,Online,41,138.78
7285,110,2473,2023-06-10,5,138.19,Online,28,690.95
7286,191,2473,2025-04-05,5,196.98,In-Store,137,984.9
7287,124,2473,2024-09-18,3,174.26,In-Store,126,522.78
7288,188,2473,2023-06-16,2,12.93,Social,179,25.86
7289,107,2473,2023-12-05,3,110.76,In-Store,111,332.28000000000003
7290,188,2473,2024-08-30,1,12.93,Email,272,12.93
7291,151,2473,2024-06-30,4,170.44,Online,48,681.76
7292,192,2473,2023-10-12,2,22.56,Online,33,45.12
7293,113,2473,2023-05-20,3,122.3,Online,25,366.9
7294,182,2473,2024-02-26,3,73.37,In-Store,116,220.11
